parent_sked,parent_sked_part,in_a_group,db_table,ordering,db_name,xpath,irs_type,db_type,line_number,description,versions
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,18,USAddrss_CtyNm,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/CityNm,CityType,String(length=22), Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - US; City",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,19,USAddrss_SttAbbrvtnCd,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/State,StateType,String(length=2), Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - US; State",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,20,USAddrss_SttAbbrvtnCd,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/StateAbbreviationCd,StateType,String(length=2), Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - US; State",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,21,USAddrss_ZIPCd,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/ZIPCd,ZIPCodeType,String(length=15), Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - US; ZIP code",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,22,USAddrss_ZIPCd,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/USAddress/ZIPCode,ZIPCodeType,String(length=15), Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - US; ZIP code",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,23,FrgnAddrss_AddrssLn1Txt,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine1,StreetAddressType,String(length=35), Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - Foreign; Address line 1",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,24,FrgnAddrss_AddrssLn1Txt,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine1Txt,StreetAddressType,String(length=35), Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - Foreign; Address line 1",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,25,FrgnAddrss_AddrssLn2Txt,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine2,StreetAddressType,String(length=35), Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - Foreign; Address line 2",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,26,FrgnAddrss_AddrssLn2Txt,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/AddressLine2Txt,StreetAddressType,String(length=35), Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - Foreign; Address line 2",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,27,FrgnAddrss_CtyNm,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/City,,Text, Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - Foreign; City",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,28,FrgnAddrss_CtyNm,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/CityNm,,Text, Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - Foreign; City",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,29,FrgnAddrss_CntryCd,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/Country,CountryType,String(length=2), Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - Foreign; Country",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,30,FrgnAddrss_CntryCd,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/CountryCd,CountryType,String(length=2), Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - Foreign; Country",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,31,FrgnAddrss_FrgnPstlCd,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/ForeignPostalCd,,Text, Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - Foreign; Postal code",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,32,FrgnAddrss_FrgnPstlCd,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/PostalCode,,Text, Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - Foreign; Postal code",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,33,FrgnAddrss_PrvncOrSttNm,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/ProvinceOrState,,Text, Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - Foreign; Province or state",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_i,True,SkdNLqdtnOfAsstsDtl,34,FrgnAddrss_PrvncOrSttNm,/IRS990ScheduleN/LiquidationOfAssetsTableGrp/LiquidationOfAssetsDetail/ForeignAddress/ProvinceOrStateNm,,Text, Part I Line 1; Column (f)," Complete Part I if the organization ceased its operations and any remaining activities are for the purpose of dissolving, paying debts, or distributing any remaining assets; Address - Foreign; Province or state",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,False,skedn_part_i,35,DrctrOfSccssrInd,/IRS990ScheduleN/DirectorOfSuccessorInd,BooleanType,String(length=5), Part I Line 2a, Become a director or trustee of a successor or transferee organization?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,False,skedn_part_i,36,EmplyOfSccssrInd,/IRS990ScheduleN/EmployeeOfSuccessorInd,BooleanType,String(length=5), Part I Line 2b," Become an employee of, or independent contractor for, a successor or transferee organization?",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,False,skedn_part_i,37,OwnrOfSccssrInd,/IRS990ScheduleN/OwnerOfSuccessorInd,BooleanType,String(length=5), Part I Line 2c, Become a direct or indirect owner of a successor or transferee organization?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,False,skedn_part_i,38,RcvCmpnstnInd,/IRS990ScheduleN/ReceiveCompensationInd,BooleanType,String(length=5), Part I Line 2d," Receive, or become entitled to, compensation or other similar payments as a result of the organization's liquidation, termination, or dissolution?",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,False,skedn_part_i,39,AsstsDstrbtdInd,/IRS990ScheduleN/AssetsDistributedInd,BooleanType,String(length=5), Part I Line 3, Did the organization distribute its assets in accordance with its governing instruments?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,False,skedn_part_i,40,RqrdTNtfyAGInd,/IRS990ScheduleN/RequiredToNotifyAGInd,BooleanType,String(length=5), Part I Line 4a, Is the organization required to notify the attorney general or other appropriate state official of its intent to dissolve?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,False,skedn_part_i,41,AttrnyGnrlNtfdInd,/IRS990ScheduleN/AttorneyGeneralNotifiedInd,BooleanType,String(length=5), Part I Line 4b," If ""Yes,"" did the organization provide such notice?",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,False,skedn_part_i,42,LbltsPdInd,/IRS990ScheduleN/LiabilitiesPaidInd,BooleanType,String(length=5), Part I Line 5, Did the organization discharge or pay all liabilities in accordance with state laws?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,False,skedn_part_i,43,BndsOtstndngInd,/IRS990ScheduleN/BondsOutstandingInd,BooleanType,String(length=5), Part I Line 6a, Did the organization have any tax-exempt bonds outstanding during the year?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_i,False,skedn_part_i,44,BndLbltsDschrgdInd,/IRS990ScheduleN/BondLiabilitiesDischargedInd,BooleanType,String(length=5), Part I Line 6b, Did the organization discharge or defease tax-exempt bond liabilities in accordance with the Internal Revenue Code and state laws?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,45,DspstnOfAsstsDtl_AsstsDstrOrExpnssPdDsc,/IRS990ScheduleN/DispositionOfAssetsDetail/AssetsDistriOrExpnssPaidDesc,ShortExplanationType,Text, Part II Line 1; Column (a), Complete Part II if the organization had a disposition of more than 25% of its assets; Description of asset(s) distributed or transactional expenses paid,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,46,DspstnOfAsstsDtl_DstrbtnDt,/IRS990ScheduleN/DispositionOfAssetsDetail/DistributionDt,DateType,String(length=31), Part II Line 1; Column (b), Complete Part II if the organization had a disposition of more than 25% of its assets; Date of distribution,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,47,DspstnOfAsstsDtl_FrMrktVlOfAsstAmt,/IRS990ScheduleN/DispositionOfAssetsDetail/FairMarketValueOfAssetAmt,USAmountType,BigInteger, Part II Line 1; Column (c), Complete Part II if the organization had a disposition of more than 25% of its assets; Fair market value of asset(s) distributed or amount of transactional expenses,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,48,DspstnOfAsstsDtl_MthdOfFMVDtrmntnTxt,/IRS990ScheduleN/DispositionOfAssetsDetail/MethodOfFMVDeterminationTxt,ShortExplanationType,Text, Part II Line 1; Column (d), Complete Part II if the organization had a disposition of more than 25% of its assets; Method of determining FMV for asset(s) distributed or transactional expenses,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,49,DspstnOfAsstsDtl_EIN,/IRS990ScheduleN/DispositionOfAssetsDetail/EIN,EINType,String(length=9), Part II Line 1; Column (e), Complete Part II if the organization had a disposition of more than 25% of its assets; EIN of recipient (if tax-exempt),2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,50,DspstnOfAsstsDtl_IRCSctnTxt,/IRS990ScheduleN/DispositionOfAssetsDetail/IRCSectionTxt,LineExplanationType,String(length=100), Part II Line 1; Column (g), Complete Part II if the organization had a disposition of more than 25% of its assets; IRC code section of recipient(s) (if tax-exempt) or type of entity,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,51,DspstnOfAsstsDtl_PrsnNm,/IRS990ScheduleN/DispositionOfAssetsDetail/PersonNm,PersonNameType,String(length=35), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Name - Person,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,52,BsnssNm_BsnssNmLn1Txt,/IRS990ScheduleN/DispositionOfAssetsDetail/BusinessName/BusinessNameLine1,BusinessNameLine1Type,String(length=75), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Name - Business; Business name line 1,2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,53,BsnssNm_BsnssNmLn1Txt,/IRS990ScheduleN/DispositionOfAssetsDetail/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,String(length=75), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Name - Business; Business name line 1,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,54,BsnssNm_BsnssNmLn2Txt,/IRS990ScheduleN/DispositionOfAssetsDetail/BusinessName/BusinessNameLine2,BusinessNameLine2Type,String(length=75), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Name - Business; Business name line 2,2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,55,BsnssNm_BsnssNmLn2Txt,/IRS990ScheduleN/DispositionOfAssetsDetail/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,String(length=75), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Name - Business; Business name line 2,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,56,USAddrss_AddrssLn1Txt,/IRS990ScheduleN/DispositionOfAssetsDetail/USAddress/AddressLine1,StreetAddressType,String(length=35), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Address - US; Address line 1,2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,57,USAddrss_AddrssLn1Txt,/IRS990ScheduleN/DispositionOfAssetsDetail/USAddress/AddressLine1Txt,StreetAddressType,String(length=35), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Address - US; Address line 1,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,58,USAddrss_AddrssLn2Txt,/IRS990ScheduleN/DispositionOfAssetsDetail/USAddress/AddressLine2,StreetAddressType,String(length=35), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Address - US; Address line 2,2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,59,USAddrss_AddrssLn2Txt,/IRS990ScheduleN/DispositionOfAssetsDetail/USAddress/AddressLine2Txt,StreetAddressType,String(length=35), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Address - US; Address line 2,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,60,USAddrss_CtyNm,/IRS990ScheduleN/DispositionOfAssetsDetail/USAddress/City,CityType,String(length=22), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Address - US; City,2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,61,USAddrss_CtyNm,/IRS990ScheduleN/DispositionOfAssetsDetail/USAddress/CityNm,CityType,String(length=22), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Address - US; City,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,62,USAddrss_SttAbbrvtnCd,/IRS990ScheduleN/DispositionOfAssetsDetail/USAddress/State,StateType,String(length=2), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Address - US; State,2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,63,USAddrss_SttAbbrvtnCd,/IRS990ScheduleN/DispositionOfAssetsDetail/USAddress/StateAbbreviationCd,StateType,String(length=2), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Address - US; State,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,64,USAddrss_ZIPCd,/IRS990ScheduleN/DispositionOfAssetsDetail/USAddress/ZIPCd,ZIPCodeType,String(length=15), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Address - US; ZIP code,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,65,USAddrss_ZIPCd,/IRS990ScheduleN/DispositionOfAssetsDetail/USAddress/ZIPCode,ZIPCodeType,String(length=15), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Address - US; ZIP code,2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,66,FrgnAddrss_AddrssLn1Txt,/IRS990ScheduleN/DispositionOfAssetsDetail/ForeignAddress/AddressLine1,StreetAddressType,String(length=35), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Address - Foreign; Address line 1,2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,67,FrgnAddrss_AddrssLn1Txt,/IRS990ScheduleN/DispositionOfAssetsDetail/ForeignAddress/AddressLine1Txt,StreetAddressType,String(length=35), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Address - Foreign; Address line 1,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleN,skedn_part_ii,True,SkdNDspstnOfAsstsDtl,68,FrgnAddrss_AddrssLn2Txt,/IRS990ScheduleN/DispositionOfAssetsDetail/ForeignAddress/AddressLine2,StreetAddressType,String(length=35), Part II Line 1; Column (f), Complete Part II if the organization had a disposition of more than 25% of its assets; Address - Foreign; Address line 2,2013v3.0;2013v3.1;2013v4.0
