xpath,versions,description
/IRS990ScheduleM/ClothingAndHouseholdGoods/MethodOfDeterminingRevenues,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ClothingAndHouseholdGoods] Clothing and household goods; [MethodOfDeterminingRevenues] Method of determining revenues
/IRS990ScheduleM/ClothingAndHouseholdGoods/NonCashCheckbox,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ClothingAndHouseholdGoods] Clothing and household goods; [NonCashCheckbox] Checkbox for lines on Part I
/IRS990ScheduleM/ClothingAndHouseholdGoods/NoncashContribsRptdF990,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[ClothingAndHouseholdGoods] Clothing and household goods; [NoncashContribsRptdF990] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/ClothingAndHouseholdGoods/NumberOfContributions,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ClothingAndHouseholdGoods] Clothing and household goods; [NumberOfContributions] Number of contributions
/IRS990ScheduleM/ClothingAndHouseholdGoodsGrp/ContributionCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ClothingAndHouseholdGoodsGrp] Clothing and household goods; [ContributionCnt] Number of contributions
/IRS990ScheduleM/ClothingAndHouseholdGoodsGrp/MethodOfDeterminingRevenuesTxt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ClothingAndHouseholdGoodsGrp] Clothing and household goods; [MethodOfDeterminingRevenuesTxt] Method of determining revenues
/IRS990ScheduleM/ClothingAndHouseholdGoodsGrp/NonCashCheckboxInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ClothingAndHouseholdGoodsGrp] Clothing and household goods; [NonCashCheckboxInd] Checkbox for lines on Part I
/IRS990ScheduleM/ClothingAndHouseholdGoodsGrp/NoncashContributionsRptF990Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[ClothingAndHouseholdGoodsGrp] Clothing and household goods; [NoncashContributionsRptF990Amt] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/Collectibles/MethodOfDeterminingRevenues,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Collectibles] Collectibles; [MethodOfDeterminingRevenues] Method of determining revenues
/IRS990ScheduleM/Collectibles/NonCashCheckbox,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Collectibles] Collectibles; [NonCashCheckbox] Checkbox for lines on Part I
/IRS990ScheduleM/Collectibles/NoncashContribsRptdF990,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[Collectibles] Collectibles; [NoncashContribsRptdF990] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/Collectibles/NumberOfContributions,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Collectibles] Collectibles; [NumberOfContributions] Number of contributions
/IRS990ScheduleM/CollectiblesGrp/ContributionCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CollectiblesGrp] Collectibles; [ContributionCnt] Number of contributions
/IRS990ScheduleM/CollectiblesGrp/MethodOfDeterminingRevenuesTxt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CollectiblesGrp] Collectibles; [MethodOfDeterminingRevenuesTxt] Method of determining revenues
/IRS990ScheduleM/CollectiblesGrp/NonCashCheckboxInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CollectiblesGrp] Collectibles; [NonCashCheckboxInd] Checkbox for lines on Part I
/IRS990ScheduleM/CollectiblesGrp/NoncashContributionsRptF990Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[CollectiblesGrp] Collectibles; [NoncashContributionsRptF990Amt] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/DrugsAndMedicalSupplies/MethodOfDeterminingRevenues,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[DrugsAndMedicalSupplies] Drugs and medical supplies; [MethodOfDeterminingRevenues] Method of determining revenues
/IRS990ScheduleM/DrugsAndMedicalSupplies/NonCashCheckbox,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[DrugsAndMedicalSupplies] Drugs and medical supplies; [NonCashCheckbox] Checkbox for lines on Part I
/IRS990ScheduleM/DrugsAndMedicalSupplies/NoncashContribsRptdF990,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[DrugsAndMedicalSupplies] Drugs and medical supplies; [NoncashContribsRptdF990] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/DrugsAndMedicalSupplies/NumberOfContributions,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[DrugsAndMedicalSupplies] Drugs and medical supplies; [NumberOfContributions] Number of contributions
/IRS990ScheduleM/DrugsAndMedicalSuppliesGrp/ContributionCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[DrugsAndMedicalSuppliesGrp] Drugs and medical supplies; [ContributionCnt] Number of contributions
/IRS990ScheduleM/DrugsAndMedicalSuppliesGrp/MethodOfDeterminingRevenuesTxt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[DrugsAndMedicalSuppliesGrp] Drugs and medical supplies; [MethodOfDeterminingRevenuesTxt] Method of determining revenues
/IRS990ScheduleM/DrugsAndMedicalSuppliesGrp/NonCashCheckboxInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[DrugsAndMedicalSuppliesGrp] Drugs and medical supplies; [NonCashCheckboxInd] Checkbox for lines on Part I
/IRS990ScheduleM/DrugsAndMedicalSuppliesGrp/NoncashContributionsRptF990Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[DrugsAndMedicalSuppliesGrp] Drugs and medical supplies; [NoncashContributionsRptF990Amt] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/FoodInventory/MethodOfDeterminingRevenues,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FoodInventory] Food inventory; [MethodOfDeterminingRevenues] Method of determining revenues
/IRS990ScheduleM/FoodInventory/NonCashCheckbox,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FoodInventory] Food inventory; [NonCashCheckbox] Checkbox for lines on Part I
/IRS990ScheduleM/FoodInventory/NoncashContribsRptdF990,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[FoodInventory] Food inventory; [NoncashContribsRptdF990] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/FoodInventory/NumberOfContributions,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FoodInventory] Food inventory; [NumberOfContributions] Number of contributions
/IRS990ScheduleM/FoodInventoryGrp/ContributionCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FoodInventoryGrp] Food inventory; [ContributionCnt] Number of contributions
/IRS990ScheduleM/FoodInventoryGrp/MethodOfDeterminingRevenuesTxt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FoodInventoryGrp] Food inventory; [MethodOfDeterminingRevenuesTxt] Method of determining revenues
/IRS990ScheduleM/FoodInventoryGrp/NonCashCheckboxInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FoodInventoryGrp] Food inventory; [NonCashCheckboxInd] Checkbox for lines on Part I
/IRS990ScheduleM/FoodInventoryGrp/NoncashContributionsRptF990Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[FoodInventoryGrp] Food inventory; [NoncashContributionsRptF990Amt] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/Form8283ReceivedCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[Form8283ReceivedCnt] Number of 8283s received
/IRS990ScheduleM/Form990ScheduleMPartII,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Form990ScheduleMPartII] Explanation repeating group
/IRS990ScheduleM/Form990ScheduleMPartII/Explanation,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Form990ScheduleMPartII] Explanation repeating group; [Explanation] Explanation
/IRS990ScheduleM/Form990ScheduleMPartII/Identifier,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Form990ScheduleMPartII] Explanation repeating group; [Identifier] Identifier
/IRS990ScheduleM/Form990ScheduleMPartII/ReturnReference,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Form990ScheduleMPartII] Explanation repeating group; [ReturnReference] Return Reference
/IRS990ScheduleM/HistoricalArtifacts/MethodOfDeterminingRevenues,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[HistoricalArtifacts] Historical artifacts; [MethodOfDeterminingRevenues] Method of determining revenues
/IRS990ScheduleM/HistoricalArtifacts/NonCashCheckbox,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[HistoricalArtifacts] Historical artifacts; [NonCashCheckbox] Checkbox for lines on Part I
/IRS990ScheduleM/HistoricalArtifacts/NoncashContribsRptdF990,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[HistoricalArtifacts] Historical artifacts; [NoncashContribsRptdF990] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/HistoricalArtifacts/NumberOfContributions,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[HistoricalArtifacts] Historical artifacts; [NumberOfContributions] Number of contributions
/IRS990ScheduleM/HistoricalArtifactsGrp/ContributionCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[HistoricalArtifactsGrp] Historical artifacts; [ContributionCnt] Number of contributions
/IRS990ScheduleM/HistoricalArtifactsGrp/MethodOfDeterminingRevenuesTxt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[HistoricalArtifactsGrp] Historical artifacts; [MethodOfDeterminingRevenuesTxt] Method of determining revenues
/IRS990ScheduleM/HistoricalArtifactsGrp/NonCashCheckboxInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[HistoricalArtifactsGrp] Historical artifacts; [NonCashCheckboxInd] Checkbox for lines on Part I
/IRS990ScheduleM/HistoricalArtifactsGrp/NoncashContributionsRptF990Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[HistoricalArtifactsGrp] Historical artifacts; [NoncashContributionsRptF990Amt] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/IntellectualProperty/MethodOfDeterminingRevenues,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[IntellectualProperty] Intellectual property; [MethodOfDeterminingRevenues] Method of determining revenues
/IRS990ScheduleM/IntellectualProperty/NonCashCheckbox,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[IntellectualProperty] Intellectual property; [NonCashCheckbox] Checkbox for lines on Part I
/IRS990ScheduleM/IntellectualProperty/NoncashContribsRptdF990,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[IntellectualProperty] Intellectual property; [NoncashContribsRptdF990] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/IntellectualProperty/NumberOfContributions,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[IntellectualProperty] Intellectual property; [NumberOfContributions] Number of contributions
/IRS990ScheduleM/IntellectualPropertyGrp/ContributionCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[IntellectualPropertyGrp] Intellectual property; [ContributionCnt] Number of contributions
/IRS990ScheduleM/IntellectualPropertyGrp/MethodOfDeterminingRevenuesTxt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[IntellectualPropertyGrp] Intellectual property; [MethodOfDeterminingRevenuesTxt] Method of determining revenues
/IRS990ScheduleM/IntellectualPropertyGrp/NonCashCheckboxInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[IntellectualPropertyGrp] Intellectual property; [NonCashCheckboxInd] Checkbox for lines on Part I
/IRS990ScheduleM/IntellectualPropertyGrp/NoncashContributionsRptF990Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[IntellectualPropertyGrp] Intellectual property; [NoncashContributionsRptF990Amt] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/NumberOf8283Received,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[NumberOf8283Received] Number of 8283s received
/IRS990ScheduleM/OtherNonCashContriTableGrp/ContributionCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[OtherNonCashContriTableGrp] Other non-cash contributions; [ContributionCnt] Number of contributions
/IRS990ScheduleM/OtherNonCashContriTableGrp/Desc,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[OtherNonCashContriTableGrp] Other non-cash contributions; [Desc] Description
/IRS990ScheduleM/OtherNonCashContriTableGrp/MethodOfDeterminingRevenuesTxt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[OtherNonCashContriTableGrp] Other non-cash contributions; [MethodOfDeterminingRevenuesTxt] Method of determining revenues
/IRS990ScheduleM/OtherNonCashContriTableGrp/NonCashCheckboxInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[OtherNonCashContriTableGrp] Other non-cash contributions; [NonCashCheckboxInd] Checkbox for lines on Part I
/IRS990ScheduleM/OtherNonCashContriTableGrp/NoncashContributionsRptF990Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[OtherNonCashContriTableGrp] Other non-cash contributions; [NoncashContributionsRptF990Amt] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/OtherNonCashContributionsTable/Description,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OtherNonCashContributionsTable] Other non-cash contributions; [Description] Description
/IRS990ScheduleM/OtherNonCashContributionsTable/MethodOfDeterminingRevenues,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OtherNonCashContributionsTable] Other non-cash contributions; [MethodOfDeterminingRevenues] Method of determining revenues
/IRS990ScheduleM/OtherNonCashContributionsTable/NonCashCheckbox,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OtherNonCashContributionsTable] Other non-cash contributions; [NonCashCheckbox] Checkbox for lines on Part I
/IRS990ScheduleM/OtherNonCashContributionsTable/NoncashContribsRptdF990,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[OtherNonCashContributionsTable] Other non-cash contributions; [NoncashContribsRptdF990] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/OtherNonCashContributionsTable/NumberOfContributions,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OtherNonCashContributionsTable] Other non-cash contributions; [NumberOfContributions] Number of contributions
/IRS990ScheduleM/QualifiedContribHistStruct/MethodOfDeterminingRevenues,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[QualifiedContribHistStruct] Qualified conservation contributions - historic structures; [MethodOfDeterminingRevenues] Method of determining revenues
/IRS990ScheduleM/QualifiedContribHistStruct/NonCashCheckbox,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[QualifiedContribHistStruct] Qualified conservation contributions - historic structures; [NonCashCheckbox] Checkbox for lines on Part I
/IRS990ScheduleM/QualifiedContribHistStruct/NoncashContribsRptdF990,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[QualifiedContribHistStruct] Qualified conservation contributions - historic structures; [NoncashContribsRptdF990] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/QualifiedContribHistStruct/NumberOfContributions,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[QualifiedContribHistStruct] Qualified conservation contributions - historic structures; [NumberOfContributions] Number of contributions
/IRS990ScheduleM/QualifiedContribHistStructGrp/ContributionCnt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[QualifiedContribHistStructGrp] Qualified conservation contributions - historic structures; [ContributionCnt] Number of contributions
/IRS990ScheduleM/QualifiedContribHistStructGrp/MethodOfDeterminingRevenuesTxt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[QualifiedContribHistStructGrp] Qualified conservation contributions - historic structures; [MethodOfDeterminingRevenuesTxt] Method of determining revenues
/IRS990ScheduleM/QualifiedContribHistStructGrp/NonCashCheckboxInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[QualifiedContribHistStructGrp] Qualified conservation contributions - historic structures; [NonCashCheckboxInd] Checkbox for lines on Part I
/IRS990ScheduleM/QualifiedContribHistStructGrp/NoncashContributionsRptF990Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[QualifiedContribHistStructGrp] Qualified conservation contributions - historic structures; [NoncashContributionsRptF990Amt] Revenues reported on F990, Pt VIII, line 1g"
/IRS990ScheduleM/QualifiedContribOther/MethodOfDeterminingRevenues,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[QualifiedContribOther] Qualified conservation contributions - other; [MethodOfDeterminingRevenues] Method of determining revenues
/IRS990ScheduleM/QualifiedContribOther/NonCashCheckbox,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[QualifiedContribOther] Qualified conservation contributions - other; [NonCashCheckbox] Checkbox for lines on Part I
/IRS990ScheduleM/QualifiedContribOther/NoncashContribsRptdF990,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[QualifiedContribOther] Qualified conservation contributions - other; [NoncashContribsRptdF990] Revenues reported on F990, Pt VIII, line 1g"
