xpath,versions,line_number
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/CommunityDefinition,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CommunityDefinition] Part V Section B Line 1a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/CommunityDemographics,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CommunityDemographics] Part V Section B Line 1b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/CommunityHealthNeeds,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CommunityHealthNeeds] Part V Section B Line 1e
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ConsultingProcess,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ConsultingProcess] Part V Section B Line 1h
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/DevelopCommunityPlan,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[DevelopCommunityPlan] Part V Section B Line 6c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/DocumentedDetermination,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[DocumentedDetermination] Part V Section B Line 17d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/DocumentedDetermination,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[DocumentedDetermination] Part V Section B Line 18d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/EligibilityCriteriaExplained,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[EligibilityCriteriaExplained] Part V Section B Line 8
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/EligibilityCriteriaExplained,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EligibilityCriteriaExplained] Part V Section B Line 9
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/EmergencyCareLimited,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[EmergencyCareLimited] Part V Section B Line 18c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/EmergencyCareLimited,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EmergencyCareLimited] Part V Section B Line 19c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ExciseReportForm4720ForAllAmt,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ExciseReportForm4720ForAllAmt] Part V Section B Line 8c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ExecuteImplementStrategy,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ExecuteImplementStrategy] Part V Section B Line 6b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ExistingResources,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ExistingResources] Part V Section B Line 1c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ExplainsApplicationMethod,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[ExplainsApplicationMethod] Part V Section B Line 12
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ExplainsApplicationMethod,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ExplainsApplicationMethod] Part V Section B Line 13
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ExplainsBasis,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[ExplainsBasis] Part V Section B Line 11
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ExplainsBasis,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ExplainsBasis] Part V Section B Line 12
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/FPGDiscountPercent,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[FPGDiscountPercent] Part V Section B Line 10
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/FPGDiscountPercent,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FPGDiscountPercent] Part V Section B Line 11
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/FPGFreePercent,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FPGFreePercent] Part V Section B Line 10
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/FPGFreePercent,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[FPGFreePercent] Part V Section B Line 9
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/FileForm4720ReportExciseTax,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FileForm4720ReportExciseTax] Part V Section B Line 8b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/GrossCharges,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[GrossCharges] Part V Section B Line 21
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/GrossCharges,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[GrossCharges] Part V Section B Line 22
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/HospitalFacilityName/BusinessNameLine1,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[HospitalFacilityName] Part V Section B
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/HospitalFacilityName/BusinessNameLine2,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[HospitalFacilityName] Part V Section B
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/HospitalFacilityNumber,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[HospitalFacilityNumber] Part V Section B
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/HowDataObtained,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[HowDataObtained] Part V Section B Line 1d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/IdentifyingProcess,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[IdentifyingProcess] Part V Section B Line 1g
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/IncludeOperationalPlans,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[IncludeOperationalPlans] Part V Section B Line 6e
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/IncludesPublicityMeasures,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[IncludesPublicityMeasures] Part V Section B Line 13
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/IncludesPublicityMeasures,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[IncludesPublicityMeasures] Part V Section B Line 14
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/IncomeLevel,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[IncomeLevel] Part V Section B Line 11a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/IncomeLevel,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[IncomeLevel] Part V Section B Line 12a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/InformationGaps,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[InformationGaps] Part V Section B Line 1i
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/InsuranceStatus,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[InsuranceStatus] Part V Section B Line 11d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/InsuranceStatus,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[InsuranceStatus] Part V Section B Line 12d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/Lawsuit,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Lawsuit] Part V SSection B Line 17b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/Lawsuit,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[Lawsuit] Part V Section B Line 16b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/LienOnResidence,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[LienOnResidence] Part V SSection B Line 17c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/LienOnResidence,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[LienOnResidence] Part V Section B Line 16c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/LowestNegotiatedRates,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[LowestNegotiatedRates] Part V Section B Line 19a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/LowestNegotiatedRates,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[LowestNegotiatedRates] Part V Section B Line 20a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/MedicaidMedicare,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[MedicaidMedicare] Part V Section B Line 11f
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/MedicaidMedicare,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[MedicaidMedicare] Part V Section B Line 12f
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/MedicalIndigency,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[MedicalIndigency] Part V Section B Line 11c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/MedicalIndigency,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[MedicalIndigency] Part V Section B Line 12c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/MedicareRate,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[MedicareRate] Part V Section B Line 19c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/MedicareRate,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[MedicareRate] Part V Section B Line 20c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/NeedsAssessmentConducted,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[NeedsAssessmentConducted] Part V Section B Line 2
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/NoEmergencyCare,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[NoEmergencyCare] Part V Section B Line 18a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/NoEmergencyCare,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[NoEmergencyCare] Part V Section B Line 19a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/NoEmergencyPolicy,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[NoEmergencyPolicy] Part V Section B Line 18b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/NoEmergencyPolicy,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[NoEmergencyPolicy] Part V Section B Line 19b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/NondiscrimEmergencyCarePolicy,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[NondiscrimEmergencyCarePolicy] Part V Section B Line 18
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/NondiscrimEmergencyCarePolicy,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[NondiscrimEmergencyCarePolicy] Part V Section B Line 19
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/NotifiedAllPatients,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[NotifiedAllPatients] Part V Section B Line 17c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/NotifiedAllPatients,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[NotifiedAllPatients] Part V Section B Line 18c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/NotifyBeforeDischarge,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[NotifyBeforeDischarge] Part V Section B Line 17b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/NotifyBeforeDischarge,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[NotifyBeforeDischarge] Part V Section B Line 18b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/NotifyUponAdmission,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[NotifyUponAdmission] Part V Section B Line 17a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/NotifyUponAdmission,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[NotifyUponAdmission] Part V Section B Line 18a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OnRequest,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OnRequest] Part V Section B Line 5b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OrganizationIncurExciseTax,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OrganizationIncurExciseTax] Part V Section B Line 8a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/Other,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Other] Part V Section B Line 1j
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherActions,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OtherActions] Part V SSection B Line 17e
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherActions,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[OtherActions] Part V Section B Line 16e
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherActionsTaken,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[OtherActionsTaken] Part V Section B Line 17e
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherActionsTaken,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OtherActionsTaken] Part V Section B Line 18e
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherFacilities,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OtherFacilities] Part V Section B Line 4
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherFactors,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[OtherFactors] Part V Section B Line 11h
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherFactors,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OtherFactors] Part V Section B Line 12h
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherHealthIssues,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OtherHealthIssues] Part V Section B Line 1f
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherMethod,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OtherMethod] Part V Section B Line 5c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherNeedsAddressed,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OtherNeedsAddressed] Part V Section B Line 6i
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherPublicity,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[OtherPublicity] Part V Section B Line 13g
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherPublicity,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OtherPublicity] Part V Section B Line 14g
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherReason,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[OtherReason] Part V Section B Line 18d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OtherReason,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OtherReason] Part V Section B Line 19d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/OwnWebsite,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[OwnWebsite] Part V Section B Line 5a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ParticipateCommunityPlan,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ParticipateCommunityPlan] Part V Section B Line 6d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PermitBodyAttachment,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[PermitBodyAttachment] Part V Section B Line 15d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PermitBodyAttachment,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[PermitBodyAttachment] Part V Section B Line 16d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PermitLawsuit,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[PermitLawsuit] Part V Section B Line 15b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PermitLawsuit,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[PermitLawsuit] Part V Section B Line 16b
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PermitLienOnResidence,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[PermitLienOnResidence] Part V Section B Line 15c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PermitLienOnResidence,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[PermitLienOnResidence] Part V Section B Line 16c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PermitOtherActions,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[PermitOtherActions] Part V Section B Line 15e
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PermitOtherActions,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[PermitOtherActions] Part V Section B Line 16e
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PermitReportToCreditAgency,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[PermitReportToCreditAgency] Part V Section B Line 15a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PermitReportToCreditAgency,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[PermitReportToCreditAgency] Part V Section B Line 16a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PostedInAdmissionOffice,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[PostedInAdmissionOffice] Part V Section B Line 13d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PostedInAdmissionOffice,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[PostedInAdmissionOffice] Part V Section B Line 14d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PostedInEmergencyRoom,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[PostedInEmergencyRoom] Part V Section B Line 13c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PostedInEmergencyRoom,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[PostedInEmergencyRoom] Part V Section B Line 14c
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PostedOnWebsite,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[PostedOnWebsite] Part V Section B Line 13a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PostedOnWebsite,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[PostedOnWebsite] Part V Section B Line 14a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PrioritizeHealthNeeds,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[PrioritizeHealthNeeds] Part V Section B Line 6g
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/PrioritizeServices,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[PrioritizeServices] Part V Section B Line 6h
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ProvidedOnAdmission,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[ProvidedOnAdmission] Part V Section B Line 13e
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ProvidedOnAdmission,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ProvidedOnAdmission] Part V Section B Line 14e
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ReportToCreditAgency,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ReportToCreditAgency] Part V SSection B Line 17a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/ReportToCreditAgency,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[ReportToCreditAgency] Part V Section B Line 16a
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/StateRegulation,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[StateRegulation] Part V Section B Line 11g
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/StateRegulation,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[StateRegulation] Part V Section B Line 12g
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/TakeIntoAccount,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[TakeIntoAccount] Part V Section B Line 3
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/UninsuredDiscount,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[UninsuredDiscount] Part V Section B Line 11e
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/UninsuredDiscount,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[UninsuredDiscount] Part V Section B Line 12e
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/UsedOtherMethod,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[UsedOtherMethod] Part V Section B Line 19d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/UsedOtherMethod,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[UsedOtherMethod] Part V Section B Line 20d
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/UsesFPGDiscounted,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[UsesFPGDiscounted] Part V Section B Line 10
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/UsesFPGDiscounted,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[UsesFPGDiscounted] Part V Section B Line 11
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/UsesFPGFree,2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[UsesFPGFree] Part V Section B Line 10
/IRS990ScheduleH/Form990ScheduleHPartVSectionB/UsesFPGFree,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,[UsesFPGFree] Part V Section B Line 9
/IRS990ScheduleH/Form990ScheduleHPartVSectionC,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,
/IRS990ScheduleH/Form990ScheduleHPartVSectionC/NumberOfOtherFacilities,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[NumberOfOtherFacilities] Part V Section C
/IRS990ScheduleH/Form990ScheduleHPartVSectionC/OtherFacilities,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,
